ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
297161121,Photo,Dunlin,Calidris alpina,,Teale Fristoe,2021-01-12,2021,1,12,1059,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S79143400,"",,,,,Calidris alpina,dunlin,Species,5923,,3.00,1,,2177,2842
297160921,Photo,Mourning Dove,Zenaida macroura,,Teale Fristoe,2021-01-12,2021,1,12,756,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S79133294,"",,,,,Zenaida macroura,moudov,Species,2369,,3.00,1,,2638,3789
296632741,Photo,Burrowing Owl,Athene cunicularia,,Teale Fristoe,2021-01-10,2021,1,10,1058,United States,US-CA-081,California,San Mateo,Seal Point Park,37.5738685,-122.3003840,"",,Unspecified,"","",,,,,,,S79024690,"",,,,,Athene cunicularia,burowl,Species,8607,,3.00,1,,1470,1731
296632701,Photo,"Iceland Gull (Thayer's)",Larus glaucoides thayeri,,Teale Fristoe,2021-01-10,2021,1,10,1058,United States,US-CA-081,California,San Mateo,Seal Point Park,37.5738685,-122.3003840,"",,Unspecified,"","",,,,,,,S79024690,"",,,,,Larus glaucoides,thagul,Group,6294,,3.00,1,,1012,1280
296627021,Photo,Tufted Duck,Aythya fuligula,,Teale Fristoe,2021-01-10,2021,1,10,1153,United States,US-CA-081,California,San Mateo,Nob Hill Pond,37.5210540,-122.2500711,"",,Unspecified,"","",,,,,,,S79036918,"",,,,Continuing female,Aythya fuligula,tufduc,Species,591,,3.00,1,,1494,1881
294165411,Photo,White-crowned Sparrow,Zonotrichia leucophrys,,Teale Fristoe,2021-01-03,2021,1,3,911,United States,US-CA-001,California,Alameda,Pacific Commons Linear Park,37.4951201,-121.9796026,"",,Unspecified,"","",,,,,,,S78614460,"",,,,,Zonotrichia leucophrys,whcspa,Species,31930,,3.00,1,,1638,1946
294165311,Photo,"Harris's Sparrow",Zonotrichia querula,,Teale Fristoe,2021-01-03,2021,1,3,911,United States,US-CA-001,California,Alameda,Pacific Commons Linear Park,37.4951201,-121.9796026,"",,Unspecified,"","",,,,,,,S78614460,"",,,,"Continuing bird found by Jason Tanner on 11/25. Today it was along the southeastern part of the main path, right before the 90° turn.",Zonotrichia querula,harspa,Species,31940,,3.00,1,,1506,1752
293435591,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Teale Fristoe,2021-01-01,2021,1,1,902,United States,US-CA-083,California,Santa Barbara,More Mesa,34.4215576,-119.7963064,"",,Unspecified,"","",,,,,,,S78410486,"",,,,,Melospiza lincolnii,linspa,Species,32051,,3.00,1,,1363,1637
290815081,Photo,Western Grebe,Aechmophorus occidentalis,"Aechmophorus clarkii -- Clark's Grebe",Teale Fristoe,2020-12-24,2020,12,24,847,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S77931809,"",,,,,Aechmophorus occidentalis,wesgre,Species,1789,,3.00,1,,1351,1893
289374951,Photo,Iceland Gull,Larus glaucoides,,Teale Fristoe,2020-12-19,2020,12,19,934,United States,US-CA-013,California,Contra Costa,Landfill Loop Trail,37.9617771,-122.3875022,"",,Unspecified,"","",,,,,,,S77696454,"",,,,,Larus glaucoides,y00478,Species,6359,,3.00,1,,1401,1663
289374871,Photo,Lesser Black-backed Gull,Larus fuscus,,Teale Fristoe,2020-12-19,2020,12,19,934,United States,US-CA-013,California,Contra Costa,Landfill Loop Trail,37.9617771,-122.3875022,"",,Unspecified,"","",,,,,,,S77696454,"",,,,Continuing 1st year found by Ethan Monk yesterday in the same area. Was not present early but showed up right before we were about to leave. We got good looks in good light as it was one of the closest gulls to shore but then it flew further back. Smaller than nearby gulls.,Larus fuscus,lbbgul,Species,6368,,3.00,1,,1026,1387
287000501,Photo,Pine Siskin,Spinus pinus,,Teale Fristoe,2020-12-10,2020,12,10,739,United States,US-CA-013,California,Contra Costa,EBMUD--Valle Vista Staging Area (permit required),37.8212430,-122.1393013,"",,Unspecified,"","",,,,,,,S77322240,"",,,,,Spinus pinus,pinsis,Species,31361,,3.00,1,,1794,2263
286644171,Photo,Short-billed Gull,Larus brachyrhynchus,,Teale Fristoe,2020-12-09,2020,12,9,914,United States,US-CA-001,California,Alameda,Lake Merritt,37.8035451,-122.2567177,"",,Unspecified,"","",,,,,,,S77277772,"",,,,,Larus brachyrhynchus,mewgul2,Species,6261,,3.00,1,,1473,1778
285799761,Photo,"Franklin's Gull",Leucophaeus pipixcan,"Chroicocephalus philadelphia -- Bonaparte's Gull",Teale Fristoe,2020-12-06,2020,12,6,947,United States,US-CA-077,California,San Joaquin,Stockton WTP,37.9315390,-121.3451958,"",,Unspecified,"","",,,,,,,S77157620,"",,,,"Continuing. Black hood with white eye arcs. Black legs. With nearby roosting bonaparte's.",Leucophaeus pipixcan,fragul,Species,6238,,3.00,1,,1647,2138
283635121,Photo,"Harris's Sparrow",Zonotrichia querula,,Teale Fristoe,2020-11-28,2020,11,28,1205,United States,US-CA-001,California,Alameda,Pacific Commons Linear Park,37.4951201,-121.9796026,"",,Unspecified,"","",,,,,,,S76820250,"",,,,"Found by Jason Tanner on 11/25. Today Christie found it in the small oak around 37.494798, -121.976084 but it soon flew to the weird mini field and I eventually refound it around 37.495183, -121.974990. Park is confusing to access... best strategy seems to be parking around 37.497715, -121.985201 (despite the no parking signs) and walking east along the main path.",Zonotrichia querula,harspa,Species,31940,,3.00,1,,1212,1355
282905201,Photo,Belted Kingfisher,Megaceryle alcyon,,Teale Fristoe,2020-11-25,2020,11,25,745,United States,US-CA-059,California,Orange,Bolsa Chica Ecological Reserve,33.7026531,-118.0507350,"",,Unspecified,"","",,,,,,,S76685456,"",,,,,Megaceryle alcyon,belkin1,Species,9697,,3.00,1,,1781,2153
282905171,Photo,Reddish Egret,Egretta rufescens,,Teale Fristoe,2020-11-25,2020,11,25,745,United States,US-CA-059,California,Orange,Bolsa Chica Ecological Reserve,33.7026531,-118.0507350,"",,Unspecified,"","",,,,,,,S76685456,"",,,,,Egretta rufescens,redegr,Species,7163,,3.00,1,,1609,1904
282613141,Photo,Virginia Rail,Rallus limicola,,Teale Fristoe,2020-11-24,2020,11,24,715,United States,US-CA-083,California,Santa Barbara,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,"",,Unspecified,"","",,,,,,,S76655869,"",,,,,Rallus limicola,virrai,Species,5155,,3.00,1,,1489,1860
281635781,Photo,White-throated Sparrow,Zonotrichia albicollis,,Teale Fristoe,2020-11-21,2020,11,21,838,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S76501491,"",,,,,Zonotrichia albicollis,whtspa,Species,31943,,3.00,1,,1079,1281
281184451,Photo,Northern Harrier,Circus hudsonius,,Teale Fristoe,2020-11-19,2020,11,19,1256,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S76416630,"",,,,,Circus hudsonius,norhar2,Species,7653,,3.00,1,,1960,2410
281184441,Photo,Northern Harrier,Circus hudsonius,,Teale Fristoe,2020-11-19,2020,11,19,1256,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S76416630,"",,,,,Circus hudsonius,norhar2,Species,7653,,3.00,1,,2151,2736
281184301,Photo,Northern Harrier,Circus hudsonius,Corvus brachyrhynchos -- American Crow,Teale Fristoe,2020-11-19,2020,11,19,1256,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S76416630,"",,,,,Circus hudsonius,norhar2,Species,7653,,3.00,1,,1761,2364
281163141,Photo,Lesser Scaup,Aythya affinis,,Teale Fristoe,2020-11-19,2020,11,19,1401,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S76422272,"",,,,,Aythya affinis,lessca,Species,602,,3.00,1,,1946,2665
279273111,Photo,"Lucy's Warbler",Leiothlypis luciae,,Teale Fristoe,2020-11-11,2020,11,11,805,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S76131404,"",,,,"Initially seen near the southeast entrance to the meadow, around 37.866724, -122.306349. Flushed when a jogger came by and not found again for a couple of hours, this time near information sign by the big willow patch around 37.867571, -122.306448. It then flew west but reemerged along the other path from the SE entrance, around 37.866834, -122.306984. It then stayed in the same general area, mostly sticking to the fences and weeds immediately next to them.  Very small, bright warbler. Blue grayish on top, white with a warm wash below. Noticeable light fuzzy eye ring. No wing bars. Rusty rump was difficult to see in the field but comes through in photos. The bird didn't seem very skulky. Often by itself but occasionally found with sparrows or Bushtits. Seemed to associate closely with Field Wormweed which can be seen in all of my photos.",Leiothlypis luciae,lucwar,Species,32700,,3.00,1,,1008,1178
278705991,Photo,Downy Woodpecker,Dryobates pubescens,,Teale Fristoe,2020-11-09,2020,11,9,725,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S76056111,"",,,,,Dryobates pubescens,dowwoo,Species,10805,,3.00,1,,2333,2808
276294721,Photo,"Bonaparte's Gull",Chroicocephalus philadelphia,,Teale Fristoe,2020-10-31,2020,10,31,822,United States,US-CA-041,California,Marin,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,"",,Unspecified,"","",,,,,,,S75665272,"",,,,The epitome of elegance.,Chroicocephalus philadelphia,bongul,Species,6210,,3.00,1,,1498,1781
276200311,Photo,Sage Thrasher,Oreoscoptes montanus,,Teale Fristoe,2020-10-31,2020,10,31,1347,United States,US-CA-041,California,Marin,"Pierce Point Road, Inverness, California, US (38.181, -122.945)",38.1812784,-122.9450935,"",,Unspecified,"","",,,,,,,S75660324,"",,,,"Gray back, creamy underparts with fine streaking, amber eye, short down curved bill, white tail corners in flight. One of the first birds seen when we left the car at the pullout but it seemed to move north as we were there.",Oreoscoptes montanus,sagthr,Species,26981,,3.00,1,,1351,1570
276200301,Photo,Sage Thrasher,Oreoscoptes montanus,,Teale Fristoe,2020-10-31,2020,10,31,1347,United States,US-CA-041,California,Marin,"Pierce Point Road, Inverness, California, US (38.181, -122.945)",38.1812784,-122.9450935,"",,Unspecified,"","",,,,,,,S75660324,"",,,,"Gray back, creamy underparts with fine streaking, amber eye, short down curved bill, white tail corners in flight. One of the first birds seen when we left the car at the pullout but it seemed to move north as we were there.",Oreoscoptes montanus,sagthr,Species,26981,,3.00,1,,1379,1563
275830441,Photo,Summer Tanager,Piranga rubra,,Teale Fristoe,2020-10-30,2020,10,30,740,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S75606944,"",,,,"Continuing in oak downhill from the third switchback, its old stomping grounds. Fourth oak down from path today. Not always easy to see while perched but it was flying out to flycatch and it's hard to miss that brilliant red. FOS for me :)",Piranga rubra,sumtan,Species,33112,,3.00,1,,1502,1892
275105271,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Teale Fristoe,2020-10-23,2020,10,23,958,United States,US-CA-055,California,Napa,American Canyon Wetlands,38.1801109,-122.2731047,"",,Unspecified,"","",,,,,,,S75270056,"",,,,,Melospiza lincolnii,linspa,Species,32051,,3.00,1,,2596,3278
273487801,Photo,American Kestrel,Falco sparverius,,Teale Fristoe,2020-10-22,2020,10,22,826,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S75221376,"",,,,,Falco sparverius,amekes,Species,11494,,3.00,1,,1561,1824
271544481,Photo,Greater White-fronted Goose,Anser albifrons,,Teale Fristoe,2020-10-16,2020,10,16,758,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S74894109,"",,,,"With Canada Goose flock, seen both Arrowhead Marsh and visitor center sides of the water.",Anser albifrons,gwfgoo,Species,253,,3.00,1,,1982,2587
271536031,Photo,"Brewer's Sparrow",Spizella breweri,,Teale Fristoe,2020-10-16,2020,10,16,758,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S74894109,"",,,,"Small dull sparrow lacking breast streaking. Weak facial markings with streaking through supercilium. Overall gray-brown. Popped up in bush next to path for a minute or so before moving into the owl enclosure area. Couldn't refind. 37.737913,-122.204360",Spizella breweri,brespa,Species,31751,,3.00,1,,1664,1885
271240151,Photo,Short-eared Owl,Asio flammeus,,Teale Fristoe,2020-10-15,2020,10,15,745,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S74850608,"",,,,"Awesome patch bird! Circling over the NW corner of the park and also over the bay, often being harassed by a single crow. At one point I thought it had flown south, only to look up and see it again when the huge finch flock flushed.",Asio flammeus,sheowl,Species,8748,,3.00,1,,1025,1120
267550281,Photo,Willow Flycatcher,Empidonax traillii,,Teale Fristoe,2020-10-02,2020,10,2,936,United States,US-CA-083,California,Santa Barbara,Elings Park,34.4098484,-119.7349691,"",,Unspecified,"","",,,,,,,S74322216,"",,,,"Together in the brush near the trailhead around 34.4098484,-119.7349691.",Empidonax traillii,wilfly,Species,16179,,3.00,1,,1267,1607
267358071,Photo,Pectoral Sandpiper,Calidris melanotos,,Teale Fristoe,2020-10-01,2020,10,1,1004,United States,US-CA-083,California,Santa Barbara,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,"",,Unspecified,"","",,,,,,,S74286524,"",,,,,Calidris melanotos,pecsan,Species,5953,,3.00,1,,945,1067
267066051,Photo,Yellow-crowned Night-Heron,Nyctanassa violacea,,Teale Fristoe,2020-09-30,2020,9,30,858,United States,US-CA-083,California,Santa Barbara,Carpinteria Salt Marsh Nature Park,34.3961231,-119.5283666,"",,Unspecified,"","",,,,,,,S74245032,"",,,,,Nyctanassa violacea,ycnher,Species,7240,,3.00,1,,1827,2029
266910351,Photo,Northern Pintail,Anas acuta,,Teale Fristoe,2020-09-29,2020,9,29,849,United States,US-CA-083,California,Santa Barbara,Andree Clark Bird Refuge,34.4215353,-119.6572856,"",,Unspecified,"","",,,,,,,S74209248,"",,,,,Anas acuta,norpin,Species,514,,3.00,1,,2449,3123
266049551,Photo,Curlew Sandpiper,Calidris ferruginea,Calidris alba -- Sanderling,Teale Fristoe,2020-09-26,2020,9,26,1439,United States,US-CA-083,California,Santa Barbara,UCSB--East beach (formerly Goleta Bay West beach),34.4101847,-119.8419678,"",,Unspecified,"","",,,,,,,S74096643,"",,,,"Continuing with sanderlings. About half way between staircase and goleta beach. Spent a lot of time with its head tucked but eventually came out to forage on the dry sand. Slightly larger than sanderlings. Tan brown upper parts, weak eye line, light tan wash on breast, long dark legs, long downcurved bill.",Calidris ferruginea,cursan,Species,5861,,3.00,1,,1833,2125
265709051,Photo,Western Wood-Pewee,Contopus sordidulus,,Teale Fristoe,2020-09-25,2020,9,25,1002,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S74044583,"",,,,"Above western picnic area, perching in bare branches around 37.871373, -122.321186.",Contopus sordidulus,wewpew,Species,16130,,3.00,1,,1280,1469
265025311,Photo,Clay-colored Sparrow,Spizella pallida,,Teale Fristoe,2020-09-22,2020,9,22,1529,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73943400,"",,,,"Good looks at continuing bird found by Sharon Jue this morning. First found with the Chipping Sparrow just south of the fence blocking off the closed off area, around 37.874273, -122.320029. Overall warm coloration, especially on the breast, and clean patterning make this an unambiguous Clay-colored, but it appears to be a different bird than the one(s?) seen yesterday.",Spizella pallida,clcspa,Species,31739,,3.00,1,,1510,1865
263489991,Photo,Black Phoebe,Sayornis nigricans,,Teale Fristoe,2020-09-17,2020,9,17,746,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S73708965,"",,,,,Sayornis nigricans,blkpho,Species,16224,,3.00,1,,2250,2766
262987301,Photo,Rufous-crowned Sparrow,Aimophila ruficeps,,Teale Fristoe,2020-09-15,2020,9,15,714,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,Juvenile – 1,,Unspecified,"","",,,,,,,S73639788,"",,,,"In the same area I have seen this species previously. Did not expect to see a juvenile... I don't think they breed here so probably dispersed from higher up in the hills.",Aimophila ruficeps,rucspa,Species,32114,,3.00,1,,1504,2013
262579771,Photo,"Lincoln's Sparrow",Melospiza lincolnii,,Teale Fristoe,2020-09-13,2020,9,13,1108,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S73554332,"",,,,,Melospiza lincolnii,linspa,Species,32051,,3.00,1,,1508,1768
261183561,Photo,Wood Duck,Aix sponsa,,Teale Fristoe,2020-09-06,2020,9,6,1613,United States,US-CA-045,California,Mendocino,MacKerricher SP--Lake Cleone,39.4889397,-123.7943745,"",,Unspecified,"","",,,,,,,S73284702,"",,,,,Aix sponsa,wooduc,Species,397,,3.00,1,,1829,2312
260354771,Photo,Yellow Warbler,Setophaga petechia,,Teale Fristoe,2020-09-05,2020,9,5,739,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S73213560,"",,,,,Setophaga petechia,yelwar,Species,32798,,3.00,1,,2010,2239
259944301,Photo,Great-tailed Grackle,Quiscalus mexicanus,,Teale Fristoe,2020-09-03,2020,9,3,719,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S73146645,"",,,,,Quiscalus mexicanus,grtgra,Species,32588,,3.00,1,,2229,2787
259737041,Photo,Red-throated Loon,Gavia stellata,,Teale Fristoe,2020-09-02,2020,9,2,1136,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73111414,"",,,,"Continuing near northeast corner. Probably injured, seems to be missing a leg. Frequently closed its eyes making it look like it was wincing. Appears to have a metal band on its right leg.",Gavia stellata,retloo,Species,6541,,3.00,1,,2013,2306
259295661,Photo,Brown Creeper,Certhia americana,,Teale Fristoe,2020-08-31,2020,8,31,640,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S73043918,"",,,,,Certhia americana,brncre,Species,25958,,3.00,1,,1860,2308
259286881,Photo,Western Wood-Pewee,Contopus sordidulus,,Teale Fristoe,2020-08-31,2020,8,31,640,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S73043918,"",,,,"Both along upper fire trail. One in tall eucs, the other downslope around MM 2.",Contopus sordidulus,wewpew,Species,16130,,3.00,1,,1408,1583
257671071,Photo,Black Oystercatcher,Haematopus bachmani,,Teale Fristoe,2020-08-24,2020,8,24,947,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,Juvenile – 1,,Unspecified,"","",,,,,,,S72776840,"",,,,,Haematopus bachmani,blkoys,Species,5611,,3.00,1,,2664,3466
257671051,Photo,Barn Swallow,Hirundo rustica,,Teale Fristoe,2020-08-24,2020,8,24,947,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,Juvenile – 2,,Unspecified,"","",,,,,,,S72776840,"",,,,,Hirundo rustica,barswa,Species,23153,,3.00,1,,2210,2725
257670811,Photo,Savannah Sparrow,Passerculus sandwichensis,,Teale Fristoe,2020-08-24,2020,8,24,947,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S72776840,"",,,,,Passerculus sandwichensis,savspa,Species,31986,,3.00,1,,1262,1315
256228431,Photo,House Sparrow,Passer domesticus,,Teale Fristoe,2020-08-17,2020,8,17,1143,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S72519502,"",,,,,Passer domesticus,houspa,Species,30329,,3.00,1,,1829,2197
256228411,Photo,Western Sandpiper,Calidris mauri,,Teale Fristoe,2020-08-17,2020,8,17,1143,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S72519502,"",,,,"I spent a long time trying to turn this particularly rufous bird that was hanging out with the Sanderlings into something that wasn't a Western Sandpiper, but I think that's exactly what it is.",Calidris mauri,wessan,Species,5901,,3.00,1,,1690,2013
256228381,Photo,Ruddy Turnstone,Arenaria interpres,,Teale Fristoe,2020-08-17,2020,8,17,1143,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S72519502,"",,,,,Arenaria interpres,rudtur,Species,5836,,3.00,1,,1539,2046
254606731,Photo,California Gull,Larus californicus,,Teale Fristoe,2020-08-09,2020,8,9,1614,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S72266082,"",,,Deformed bill.,,Larus californicus,calgul,Species,6272,,3.00,1,,2395,3160
254162361,Photo,Least Tern,Sternula antillarum,,Teale Fristoe,2020-08-07,2020,8,7,1534,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"Adult – 1; Juvenile – 1",Carrying Food,Unspecified,"","",,,,,,,S72200868,"",,,,,Sternula antillarum,leater1,Species,6404,,3.00,1,"",1528,2141
254162291,Photo,Least Tern,Sternula antillarum,,Teale Fristoe,2020-08-07,2020,8,7,1534,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,Juvenile – 1,,Unspecified,"","",,,,,,,S72200868,"",,,,,Sternula antillarum,leater1,Species,6404,,3.00,1,,1253,1545
252856741,Photo,California Quail,Callipepla californica,,Teale Fristoe,2020-08-01,2020,8,1,637,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"Adult Female – 1; Adult Male – 1; Juvenile – 1",,Unspecified,"","",,,,,,,S72016383,"",,,,,Callipepla californica,calqua,Species,978,,3.00,1,,2690,3738
252856721,Photo,Blue-grey Gnatcatcher,Polioptila caerulea,,Teale Fristoe,2020-08-01,2020,8,1,637,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S72016383,"",,,,"All three seen together around 37.876441, -122.221375.",Polioptila caerulea,buggna,Species,26030,,3.00,1,,2279,2286
252856671,Photo,Rufous-crowned Sparrow,Aimophila ruficeps,,Teale Fristoe,2020-08-01,2020,8,1,637,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S72016383,"",,,,"First time seeing one in over a year of frequent visits! Seen near the same area I saw one in May 2019, around 37.874736, -122.224016. Made a few quiet single note calls but mostly silent.",Aimophila ruficeps,rucspa,Species,32114,,3.00,1,,1382,1718
252483241,Photo,Black Oystercatcher,Haematopus bachmani,,Teale Fristoe,2020-07-30,2020,7,30,1002,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,"",,Unspecified,"","",,,,,,,S71959450,"",,,,,Haematopus bachmani,blkoys,Species,5611,,3.00,1,,2002,2631
252483221,Photo,Western Sandpiper,Calidris mauri,,Teale Fristoe,2020-07-30,2020,7,30,1002,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,Juvenile – 1,,Unspecified,"","",,,,,,,S71959450,"",,,,,Calidris mauri,wessan,Species,5901,,3.00,1,,1703,2022
251995431,Photo,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,,Teale Fristoe,2020-07-26,2020,7,26,805,United States,US-CA-051,California,Mono,Saddlebag Lake Trail,37.9823571,-119.2839688,"",,Unspecified,"","",,,,,,,S71868249,"",,,,,Leucosticte tephrocotis,gcrfin,Species,31071,,3.00,1,,1683,1823
251995251,Photo,American Dipper,Cinclus mexicanus,,Teale Fristoe,2020-07-26,2020,7,26,805,United States,US-CA-051,California,Mono,Saddlebag Lake Trail,37.9823571,-119.2839688,"",,Unspecified,"","",,,,,,,S71868249,"",,,,,Cinclus mexicanus,amedip,Species,26751,,3.00,1,,1846,1958
251899941,Photo,Pinyon Jay,Gymnorhinus cyanocephalus,,Teale Fristoe,2020-07-24,2020,7,24,614,United States,US-CA-051,California,Mono,Moran Spring,37.6537831,-118.5823699,"",,Unspecified,"","",,,,,,,S71867680,"",,,,,Gymnorhinus cyanocephalus,pinjay,Species,20352,,3.00,1,,1268,1520
249851631,Photo,Pileated Woodpecker,Dryocopus pileatus,,Teale Fristoe,2020-07-16,2020,7,16,908,United States,US-CA-041,California,Marin,Mt. Tamalpais SP,37.8986884,-122.6037090,"",,Unspecified,"","",,,,,,,S71560810,"",,,,,Dryocopus pileatus,pilwoo,Species,11150,,3.00,1,,3166,3404
248226431,Photo,"Lawrence's Goldfinch",Spinus lawrencei,,Teale Fristoe,2020-07-06,2020,7,6,1146,United States,US-CA-071,California,San Bernardino,Wildhorse Meadows,34.2058220,-116.7655492,"",,Unspecified,"","",,,,,,,S71215705,"",,,,,Spinus lawrencei,lawgol,Species,31381,,3.00,1,,1534,1596
248225511,Photo,Dusky Flycatcher,Empidonax oberholseri,,Teale Fristoe,2020-07-06,2020,7,6,1146,United States,US-CA-071,California,San Bernardino,Wildhorse Meadows,34.2058220,-116.7655492,"","",Unspecified,"","",,,,,,,S71215705,"",,,"3-4 feet off the ground in an isolated bush. The bird appeared to be actively building it, visiting occasionally with materials. I didn't get close enough to check for eggs and didn't hear or see chicks.",,Empidonax oberholseri,dusfly,Species,16193,,3.00,1,Nest,2448,2842
247607841,Photo,Ash-throated Flycatcher,Myiarchus cinerascens,,Teale Fristoe,2020-07-04,2020,7,4,1406,United States,US-CA-083,California,Santa Barbara,San Marcos Foothills Preserve,34.4621261,-119.7597477,"",,Unspecified,"","",,,,,,,S71137266,"",,,,,Myiarchus cinerascens,astfly,Species,16656,,3.00,1,,1627,1771
245866261,Photo,Northern Pygmy-Owl,Glaucidium gnoma,,Teale Fristoe,2020-06-26,2020,6,26,803,United States,US-CA-001,California,Alameda,Sunol Regional Wilderness,37.5243214,-121.8211288,"",,Unspecified,"","",,,,,,,S70854567,"",,,,,Glaucidium gnoma,nopowl,Species,8501,,3.00,1,,2619,3211
