Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
672,31425,species,Evening Grosbeak,Coccothraustes vespertinus,1,Golden Gate Park--Arboretum (San Francisco Botanical Garden),US-CA,21 Oct 2017,L1085740,S40052554,,1
673,31434,species,Hawfinch,Coccothraustes coccothraustes,1,Litzelstetten Outskirts,DE-BW,09 May 2023,L24163266,S136729027,,1
674,31460,species,Apapane,Himatione sanguinea,5,Alakai Swamp Trail--Trailhead to Pihea Trail junction,US-HI,14 Jul 2017,L1426322,S38138414,,1
675,31476,species,Anianiau,Magumma parva,2,Alakai Swamp Trail--Pihea Trail junction to Kilohana Vista,US-HI,14 Jul 2017,L1548049,S38138416,,1
676,31480,species,Oahu Amakihi,Chlorodrepanis flava,4,ʻAiea Loop Trail and Keaīwa Heiau SP,US-HI,18 Jul 2017,L253053,S38212498,,1
677,31561,species,Pine Grosbeak,Pinicola enucleator,1,Woods Lake,US-CA,02 Aug 2017,L382993,S38457788,,1
678,31591,species,Eurasian Bullfinch,Pyrrhula pyrrhula,2,Litzelstetten Outskirts,DE-BW,10 May 2023,L24163266,S136897368,,1
679,31634,species,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,3,Virginia Lakes Resort,US-CA,30 Jul 2018,L3799022,S47562093,,1
680,31648,species,House Finch,Haemorhous mexicanus,,Coyote Hills Regional Park,US-CA,31 Aug 2014,L216132,S19639003,,1
681,31662,species,Purple Finch,Haemorhous purpureus,1,Black Diamond Mines Regional Preserve,US-CA,05 Mar 2016,L451992,S27989065,,1
683,31667,species,Cassin's Finch,Haemorhous cassinii,2,Sequoia NP--Mineral King Valley,US-CA,10 Jun 2016,L499561,S30202750,,1
684,31674,species,European Greenfinch,Chloris chloris,1,Aire De Jeux Publique,FR-COR,01 May 2023,L23977994,S135769676,,1
685,31820,species,Common Redpoll,Acanthis flammea,5,White Mountains NRA--Table Top Mountain Trail,US-AK,06 Jul 2018,L7677027,S47036149,,1
686,31835,species,Red Crossbill,Loxia curvirostra,5,Tilden Regional Park (general--please consider using a more specific hotspot),US-CA,01 Nov 2015,L374452,S25661333,,1
687,31878,species,White-winged Crossbill,Loxia leucoptera,20,West UAF Trails & Smith Lake,US-AK,28 Jun 2016,L524998,S30433892,,1
688,31889,species,European Goldfinch,Carduelis carduelis,3,Santo Stefano Ticino,IT-25,30 Apr 2023,L23928029,S135512742,,1
689,31907,species,Corsican Finch,Carduelis corsicana,4,Olmeta-di-Capocorso,FR-COR,03 May 2023,L23979002,S136004755,,1
690,31908,species,European Serin,Serinus serinus,2,Santo Stefano Ticino,IT-25,30 Apr 2023,L23928029,S135512742,,1
691,31931,species,Pine Siskin,Spinus pinus,,Tilden Regional Park (general--please consider using a more specific hotspot),US-CA,01 Nov 2015,L374452,S25661333,,1
692,31945,species,Lesser Goldfinch,Spinus psaltria,6,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
693,31952,species,Lawrence's Goldfinch,Spinus lawrencei,4,Big Morongo Canyon Preserve,US-CA,03 Apr 2017,L420195,S35678373,,1
694,31953,species,American Goldfinch,Spinus tristis,2,Bethany Curve,US-CA,27 Feb 2016,L279615,S27846547,,1
697,31996,species,Lapland Longspur,Calcarius lapponicus,1,Middle Harbor Shoreline Park,US-CA,26 Feb 2018,L774817,S43214197,,1
698,32000,species,Chestnut-collared Longspur,Calcarius ornatus,1,Pt. Reyes--Abbotts Lagoon,US-CA,11 Nov 2022,L218324,S122259746,,1
699,32001,species,Smith's Longspur,Calcarius pictus,1,Pt. Reyes--Abbotts Lagoon,US-CA,10 Oct 2022,L218324,S120419605,,1
700,32004,species,Snow Bunting,Plectrophenax nivalis,50,Sunset Beach Recreation Area,US-OR,22 Dec 2018,L2617398,S50864224,,1
701,32059,species,Cirl Bunting,Emberiza cirlus,1,Plage Farinole,FR-COR,05 May 2023,L24065446,S136237836,,1
702,32061,species,Yellowhammer,Emberiza citrinella,1,Litzelstetten Outskirts,DE-BW,10 May 2023,L24163266,S136864839,,1
703,32076,species,Ortolan Bunting,Emberiza hortulana,1,Santo Stefano Ticino,IT-25,29 Apr 2023,L23928029,S139074774,,1
704,32132,species,Reed Bunting,Emberiza schoeniclus,8,Hafen Moos,DE-BW,11 May 2023,L13390358,S137032971,,1
705,32236,species,Rufous-winged Sparrow,Peucaea carpalis,2,Madera Canyon--Proctor Rd.,US-AZ,05 May 2017,L211809,S36644395,,1
706,32249,species,Botteri's Sparrow,Peucaea botterii,2,Box Canyon,US-AZ,31 Jul 2019,L340405,S58598997,,1
707,32261,species,Cassin's Sparrow,Peucaea cassinii,2,"Mojave National Preserve--Cedar Canyon Road, 0-3 miles west of Lanfair Road (MM 18-21)",US-CA,13 Jun 2019,L9201880,S57445646,,1
708,32268,species,Grasshopper Sparrow,Ammodramus savannarum,3,Ed Levin County Park (please use a more specific hotspot where possible),US-CA,14 Mar 2017,L338988,S35180305,,1
709,32291,species,Olive Sparrow,Arremonops rufivirgatus,2,Laguna Atascosa NWR (LTC 024),US-TX,13 Nov 2016,L129005,S32652929,,1
710,32315,species,Chipping Sparrow,Spizella passerina,,Indian Creek Reservoir,US-CA,12 Sep 2015,L272916,S25018632,,1
711,32321,species,Clay-colored Sparrow,Spizella pallida,2,Golden Gate Park--West Maintenance Yard,US-CA,16 Sep 2017,L1319375,S39218090,,1
712,32323,species,Black-chinned Sparrow,Spizella atrogularis,1,Loma Prieta area (SCZ Co.),US-CA,17 Jun 2016,L651936,S30271601,,1
713,32328,species,Field Sparrow,Spizella pusilla,1,"Henrietta Ave, Los Osos",US-CA,23 Nov 2020,L12763159,S76605665,,1
714,32333,species,Brewer's Sparrow,Spizella breweri,,Bodie Rd.,US-CA,19 Aug 2016,L773633,S31172763,,1
715,32340,species,Five-striped Sparrow,Amphispizopsis quinquestriata,1,Box Canyon,US-AZ,31 Jul 2019,L340405,S58598997,,1
716,32343,species,Black-throated Sparrow,Amphispiza bilineata,6,Joshua Tree NP--Cottonwood Campground,US-CA,31 Mar 2017,L2071413,S35707004,,1
717,32354,species,Lark Sparrow,Chondestes grammacus,2,Sibley Volcanic Regional Preserve,US-CA,16 Mar 2014,L311906,S17468997,,1
718,32357,species,Lark Bunting,Calamospiza melanocorys,1,Miller/Knox Regional Shoreline--Ferry Point,US-CA,28 Sep 2019,L864592,S60186427,,1
719,32421,species,American Tree Sparrow,Spizelloides arborea,1,White Mountains NRA--Table Top Mountain Trail,US-AK,06 Jul 2018,L7677027,S47036149,,1
720,32425,species,Fox Sparrow,Passerella iliaca,3,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
721,32449,species,Dark-eyed Junco,Junco hyemalis,50,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
722,32473,species,Yellow-eyed Junco,Junco phaeonotus,2,Madera Canyon--Carrie Nation Trail,US-AZ,04 May 2017,L2413068,S36644096,,1
723,32512,species,White-crowned Sparrow,Zonotrichia leucophrys,3,Indian Creek Reservoir,US-CA,12 Sep 2015,L272916,S25018632,,1
724,32521,species,Golden-crowned Sparrow,Zonotrichia atricapilla,6,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
725,32523,species,Harris's Sparrow,Zonotrichia querula,1,Diablo Foothills Regional Park/Castle Rock Park,US-CA,16 Mar 2019,L387747,S53901806,,1
726,32526,species,White-throated Sparrow,Zonotrichia albicollis,1,Joaquin Miller Park,US-CA,25 Oct 2015,L780564,S25543662,,1
728,32532,species,Sagebrush Sparrow,Artemisiospiza nevadensis,2,Lower Rush Creek riparian area,US-CA,14 Jun 2019,L879376,S57455684,,1
729,32533,species,Bell's Sparrow,Artemisiospiza belli,3,Carrizo Plain NM (use specific hotspots when available),US-CA,26 Nov 2016,L602497,S32740097,,1
730,32542,species,Vesper Sparrow,Pooecetes gramineus,5,Indian Creek Reservoir,US-CA,12 Sep 2015,L272916,S25018632,,1
731,32547,species,Seaside Sparrow,Ammospiza maritima,12,Elmer's Island,US-LA,21 Nov 2017,L777236,S40641167,,1
732,32557,species,Nelson's Sparrow,Ammospiza nelsoni,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,19 Oct 2017,L161083,S40017709,,1
733,32563,species,Saltmarsh Sparrow,Ammospiza caudacuta,5,Sandy Neck,US-MA,20 May 2023,L474804,S138521755,,1
734,32569,species,Savannah Sparrow,Passerculus sandwichensis,,Coyote Hills Regional Park,US-CA,31 Aug 2014,L216132,S19639003,,1
735,32601,species,Song Sparrow,Melospiza melodia,1,Sibley Volcanic Regional Preserve,US-CA,16 Mar 2014,L311906,S17468997,,1
736,32634,species,Lincoln's Sparrow,Melospiza lincolnii,2,Sequoia NP--Mineral King Valley,US-CA,10 Jun 2016,L499561,S30202750,,1
737,32639,species,Swamp Sparrow,Melospiza georgiana,1,Coyote Hills Regional Park,US-CA,04 Dec 2016,L216132,S32858608,,1
738,32654,species,Canyon Towhee,Melozone fusca,3,Florida Canyon--lower,US-AZ,05 May 2017,L720787,S36644987,,1
739,32668,species,Abert's Towhee,Melozone aberti,6,Patagonia-Sonoita Creek Preserve,US-AZ,07 May 2017,L129052,S36658742,,1
740,32674,species,California Towhee,Melozone crissalis,4,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
741,32698,species,Rufous-crowned Sparrow,Aimophila ruficeps,1,Black Diamond Mines Regional Preserve,US-CA,21 Feb 2015,L451992,S22014435,,1
742,32712,species,Green-tailed Towhee,Pipilo chlorurus,2,Kings Canyon NP--Zumwalt Meadow,US-CA,06 Sep 2014,L1036411,S19772307,,1
743,32713,species,Spotted Towhee,Pipilo maculatus,1,Natural Bridges SB,US-CA,29 Sep 2013,L200588,S15282791,,1
744,32741,species,Eastern Towhee,Pipilo erythrophthalmus,1,Lake Ramsay Savannah WMA,US-LA,20 Nov 2017,L674999,S40627455,,1
746,32887,species,Yellow-breasted Chat,Icteria virens,2,Patagonia-Sonoita Creek Preserve,US-AZ,07 May 2017,L129052,S36658742,,1
747,32891,species,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,10,Yolo Bypass Wildlife Area,US-CA,13 Sep 2015,L443535,S25018896,,1
748,32892,species,Bobolink,Dolichonyx oryzivorus,1,Homeless Garden,US-CA,06 Oct 2016,L600596,S31916765,,1
749,32893,species,Western Meadowlark,Sturnella neglecta,,Black Diamond Mines Regional Preserve,US-CA,21 Feb 2015,L451992,S22014435,,1
750,32896,species,Eastern Meadowlark,Sturnella magna,10,Laguna Atascosa NWR (LTC 024),US-TX,13 Nov 2016,L129005,S32652929,,1
752,33003,species,Orchard Oriole,Icterus spurius,1,Fort Mason Park,US-CA,08 Dec 2018,L389606,S50519746,,1
753,33006,species,Hooded Oriole,Icterus cucullatus,1,Santa Ana NWR (LTC 059),US-TX,15 Nov 2016,L129085,S32570258,,1
754,33060,species,Bullock's Oriole,Icterus bullockii,2,Florida Canyon--lower,US-AZ,05 May 2017,L720787,S36644987,,1
755,33076,species,Altamira Oriole,Icterus gularis,1,Laguna Atascosa NWR (LTC 024),US-TX,13 Nov 2016,L129005,S32652929,,1
756,33091,species,Baltimore Oriole,Icterus galbula,1,Corona Heights Park,US-CA,15 May 2019,L598129,S56320072,,1
757,33097,species,Scott's Oriole,Icterus parisorum,5,Florida Canyon--lower,US-AZ,05 May 2017,L720787,S36644987,,1
759,33101,species,Red-winged Blackbird,Agelaius phoeniceus,1,Black Diamond Mines Regional Preserve,US-CA,21 Feb 2015,L451992,S22014435,,1
760,33131,species,Tricolored Blackbird,Agelaius tricolor,30,Yolo Bypass Wildlife Area,US-CA,23 May 2016,L443535,S29862711,,1
761,33150,species,Bronzed Cowbird,Molothrus aeneus,1,Niland--International Rd.,US-CA,10 Jul 2019,L364551,S58087863,,1
762,33157,species,Brown-headed Cowbird,Molothrus ater,,Hayward Regional Shoreline,US-CA,15 Apr 2016,L225431,S29038316,,1
763,33172,species,Rusty Blackbird,Euphagus carolinus,2,West UAF Trails & Smith Lake,US-AK,28 Jun 2016,L524998,S30433892,,1
764,33175,species,Brewer's Blackbird,Euphagus cyanocephalus,,Indian Creek Reservoir,US-CA,12 Sep 2015,L272916,S25018632,,1
765,33177,species,Common Grackle,Quiscalus quiscula,5,Punkatasset & Saw Mill Brook,US-MA,15 May 2023,L7356330,S138239728,,1
766,33188,species,Great-tailed Grackle,Quiscalus mexicanus,5,Yolo Bypass Wildlife Area,US-CA,23 May 2016,L443535,S29862711,,1
768,33269,species,Ovenbird,Seiurus aurocapilla,1,Salesforce Park,US-CA,12 Oct 2021,L7830130,S96035529,,1
769,33273,species,Worm-eating Warbler,Helmitheros vermivorum,1,San Marino Park,US-CA,18 Nov 2019,L7801101,S61556875,,1
770,33276,species,Northern Waterthrush,Parkesia noveboracensis,1,Creamer's Field MWR,US-AK,21 Jun 2019,L128537,S57573347,,1
771,33280,species,Blue-winged Warbler,Vermivora cyanoptera,1,Pitts Ranch Park,US-CA,27 Sep 2020,L5251265,S74129576,,1
772,33285,species,Black-and-white Warbler,Mniotilta varia,1,Bethany Curve,US-CA,27 Feb 2016,L279615,S27846547,,1
773,33295,species,Tennessee Warbler,Leiothlypis peregrina,1,Golden Gate Park--Arboretum (San Francisco Botanical Garden),US-CA,30 Oct 2019,L1085740,S61053359,,1
774,33296,species,Orange-crowned Warbler,Leiothlypis celata,1,Kings Canyon NP--Zumwalt Meadow,US-CA,06 Sep 2014,L1036411,S19772307,,1
775,33303,species,Lucy's Warbler,Leiothlypis luciae,1,Madera Canyon--Proctor Rd.,US-AZ,05 May 2017,L211809,S36644395,,1
776,33304,species,Nashville Warbler,Leiothlypis ruficapilla,2,Yosemite NP--Tuolumne Meadows,US-CA,17 Aug 2016,L343236,S31172612,,1
777,33309,species,Virginia's Warbler,Leiothlypis virginiae,3,Elden Spring,US-AZ,01 May 2017,L587297,S36458917,,1
778,33327,species,MacGillivray's Warbler,Geothlypis tolmiei,1,Kings Canyon NP--Zumwalt Meadow,US-CA,06 Sep 2014,L1036411,S19772307,,1
779,33328,species,Mourning Warbler,Geothlypis philadelphia,1,"Creekside Park (El Cerrito, CC Co.)",US-CA,16 Sep 2019,L1764189,S59864747,,1
780,33348,species,Common Yellowthroat,Geothlypis trichas,4,Coyote Hills Regional Park,US-CA,31 Aug 2014,L216132,S19639003,,1
781,33377,species,Hooded Warbler,Setophaga citrina,1,Golden Gate Park--Golf Course,US-CA,24 Jun 2020,L1573652,S70779615,,1
782,33378,species,American Redstart,Setophaga ruticilla,1,Pt. Pinole Regional Park,US-CA,06 Oct 2019,L109308,S60411610,,1
783,33380,species,Cape May Warbler,Setophaga tigrina,1,Lake Elizabeth,US-CA,27 Aug 2021,L452554,S93802743,,1
784,33381,species,Cerulean Warbler,Setophaga cerulea,3,"Hartman Park, Lyme, CT",US-CT,22 May 2023,L1581613,S138879154,,1
785,33383,species,Northern Parula,Setophaga americana,1,"1715 Sandy Creek Lane, San Jose, California, US (37.293, -121.908)",US-CA,17 Jun 2020,L11714851,S70531638,,1
786,33399,species,Magnolia Warbler,Setophaga magnolia,1,Ulistac Natural Area,US-CA,09 Oct 2021,L773892,S95823917,,1
787,33401,species,Bay-breasted Warbler,Setophaga castanea,1,Pt. Reyes--Lighthouse,US-CA,25 Sep 2021,L130809,S95179812,,1
788,33402,species,Blackburnian Warbler,Setophaga fusca,1,Padaro Lane,US-CA,24 Dec 2017,L6490919,S41313345,,1
789,33404,species,Yellow Warbler,Setophaga petechia,1,Sibley Volcanic Regional Preserve,US-CA,16 Mar 2014,L311906,S17468997,,1
790,33446,species,Chestnut-sided Warbler,Setophaga pensylvanica,1,The Gardens at Lake Merritt,US-CA,27 Sep 2015,L2889406,S25207714,,1
791,33448,species,Blackpoll Warbler,Setophaga striata,1,Coyote Hills Regional Park,US-CA,13 Sep 2019,L216132,S59777353,,1
792,33451,species,Black-throated Blue Warbler,Setophaga caerulescens,1,Golden Gate Park--Arboretum (San Francisco Botanical Garden),US-CA,03 Oct 2021,L1085740,S95570097,,1
793,33458,species,Palm Warbler,Setophaga palmarum,1,Natural Bridges SB,US-CA,24 Jan 2016,L200588,S27125237,,1
794,33463,species,Pine Warbler,Setophaga pinus,6,Big Branch Marsh NWR--Boy Scout Rd.,US-LA,20 Nov 2017,L799384,S40624272,,1
795,33469,species,Yellow-rumped Warbler,Setophaga coronata,24,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
796,33478,species,Yellow-throated Warbler,Setophaga dominica,1,Pacific Grove--El Carmelo Cemetery,US-CA,02 Oct 2019,L351478,S60291697,,1
797,33490,species,Prairie Warbler,Setophaga discolor,1,Pescadero Creek Rd.-- Butano Creek riparian area,US-CA,15 Jan 2020,L1057987,S63419834,,1
798,33498,species,Grace's Warbler,Setophaga graciae,1,Angeles NF--Charlton Flat,US-CA,29 May 2019,L337315,S56985157,,1
799,33504,species,Black-throated Gray Warbler,Setophaga nigrescens,2,Kings Canyon NP--Zumwalt Meadow,US-CA,06 Sep 2014,L1036411,S19772307,,1
800,33509,species,Townsend's Warbler,Setophaga townsendi,6,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
801,33513,species,Hermit Warbler,Setophaga occidentalis,,Kings Canyon NP--Zumwalt Meadow,US-CA,06 Sep 2014,L1036411,S19772307,,1
803,33519,species,Black-throated Green Warbler,Setophaga virens,1,Ferry / Sue Bierman Parks,US-CA,22 Oct 2019,L1284799,S60844167,,1
804,33524,species,Rufous-capped Warbler,Basileuterus rufifrons,1,Florida Canyon--lower,US-AZ,05 May 2017,L720787,S36644987,,1
805,33642,species,Canada Warbler,Cardellina canadensis,1,Wildcat Canyon Regional Park,US-CA,09 Sep 2021,L388820,S94424008,,1
806,33643,species,Wilson's Warbler,Cardellina pusilla,1,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,1
807,33647,species,Red-faced Warbler,Cardellina rubrifrons,1,Elden Spring,US-AZ,01 May 2017,L587297,S36458917,,1
808,33654,species,Painted Redstart,Myioborus pictus,3,Madera Canyon--Carrie Nation Trail,US-AZ,04 May 2017,L2413068,S36644096,,1
810,33710,species,Hepatic Tanager,Piranga flava,3,Ramsey Canyon Preserve (formerly Mile Hi Ranch),US-AZ,06 May 2017,L129062,S36657646,,1
811,33729,species,Summer Tanager,Piranga rubra,4,Florida Canyon--lower,US-AZ,05 May 2017,L720787,S36644987,,1
812,33733,species,Scarlet Tanager,Piranga olivacea,1,Pinto Lake County Park,US-CA,22 Nov 2020,L599857,S76556033,,1
813,33735,species,Western Tanager,Piranga ludoviciana,3,Redwood Regional Park--Canyon Meadow area,US-CA,01 Sep 2014,L1826673,S19638624,,1
814,33811,species,Northern Cardinal,Cardinalis cardinalis,5,Laguna Atascosa NWR (LTC 024),US-TX,13 Nov 2016,L129005,S32652929,,1
815,33831,species,Pyrrhuloxia,Cardinalis sinuatus,1,Lake Cahuilla Veterans Regional Park,US-CA,02 Apr 2023,L1799967,S132550317,,1
816,33853,species,Rose-breasted Grosbeak,Pheucticus ludovicianus,1,Sibley Volcanic Regional Preserve,US-CA,04 Jun 2017,L311906,S37382621,,1
817,33855,species,Black-headed Grosbeak,Pheucticus melanocephalus,1,Claremont Canyon Regional Preserve,US-CA,09 May 2015,L933409,S23337000,,1
818,33895,species,Blue Grosbeak,Passerina caerulea,6,Yolo Bypass Wildlife Area,US-CA,06 Aug 2016,L443535,S30996597,,1
819,33903,species,Lazuli Bunting,Passerina amoena,3,Claremont Canyon Regional Preserve,US-CA,09 May 2015,L933409,S23337000,,1
820,33904,species,Indigo Bunting,Passerina cyanea,1,Briones Regional Park--Bear Creek Staging Area,US-CA,24 Jun 2018,L803636,S46763450,,1
822,33912,species,Varied Bunting,Passerina versicolor,4,Madera Canyon--Proctor Rd.,US-AZ,30 Jul 2019,L211809,S58581601,,1
823,33917,species,Painted Bunting,Passerina ciris,1,Madrona Marsh,US-CA,07 Nov 2019,L152139,S61254649,,1
824,33923,species,Dickcissel,Spiza americana,1,Crown Point--east side,US-CA,11 Oct 2019,L1296456,S60533247,,1
825,33926,species,Red-crested Cardinal,Paroaria coronata,2,Kilauea Point NWR,US-HI,13 Jul 2017,L266182,S38122615,N,1
23,415,species,Muscovy Duck,Cairina moschata,2,Lake Merritt,US-CA,02 Jan 2019,L268122,S51224117,X,0
441,12219,species,Budgerigar,Melopsittacus undulatus,1,Stockton WTP,US-CA,17 Jan 2021,L371182,S79435611,X,0
4,257,hybrid,Snow x Ross's Goose (hybrid),Anser caerulescens x rossii,1,Sacramento NWR,US-CA,19 Jan 2020,L168785,S63564725,,0
13,335,hybrid,Domestic goose sp. x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,1,Lake Chabot Regional Park,US-CA,28 Aug 2016,L874154,S31310936,X,0
28,457,hybrid,Blue-winged x Cinnamon Teal (hybrid),Spatula discors x cyanoptera,1,Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible),US-CA,11 Jan 2018,L231517,S41830229,,0
31,467,hybrid,Cinnamon Teal x Northern Shoveler (hybrid),Spatula cyanoptera x clypeata,1,Andree Clark Bird Refuge,US-CA,26 Nov 2020,L272840,S76714133,,0
35,480,hybrid,Northern Shoveler x American Wigeon (hybrid),Spatula clypeata x Mareca americana,1,Albany Mudflats,US-CA,07 Dec 2020,L484238,S77207835,,0
36,482,hybrid,Eurasian x American Wigeon (hybrid),Mareca penelope x americana,1,Sea Breeze Market Cove,US-CA,03 Nov 2020,L1266027,S75779966,,0
47,611,hybrid,Mallard x Red-crested Pochard (hybrid),Anas platyrhynchos x Netta rufina,1,Stadtgarten Konstanz,DE-BW,11 May 2023,L6869496,S137093863,,0
164,5733,hybrid,American x Black Oystercatcher (hybrid),Haematopus palliatus x bachmani,1,Ventura Pier,US-CA,30 Dec 2022,L1411076,S124911794,,0
260,6485,hybrid,Western x Glaucous-winged Gull (hybrid),Larus occidentalis x glaucescens,2,Half Moon Bay SB--Venice Beach and Pilarcitos/Frenchman's Creek Mouth,US-CA,04 Mar 2019,L329541,S53398297,,0
261,6486,hybrid,Herring x Glaucous-winged Gull (hybrid),Larus argentatus x glaucescens,1,Miller/Knox Regional Shoreline--Ferry Point,US-CA,03 Feb 2019,L864592,S52336646,,0
263,6497,hybrid,Glaucous-winged x Glaucous Gull (hybrid),Larus glaucescens x hyperboreus,1,Oyster Bay Regional Shoreline,US-CA,18 Feb 2021,L716138,S81916710,,0
406,10824,hybrid,Red-naped x Red-breasted Sapsucker (hybrid),Sphyrapicus nuchalis x ruber,1,Redwood Regional Park--Skyline Gate area,US-CA,22 Oct 2019,L803038,S60849247,,0
802,33514,hybrid,Townsend's x Hermit Warbler (hybrid),Setophaga townsendi x occidentalis,1,Mt. Diablo SP (general--use more specific location if possible),US-CA,25 Apr 2020,L772584,S67999258,,0
5,258,slash,Snow/Ross's Goose,Anser caerulescens/rossii,5,Holland Tract,US-CA,07 Jan 2022,L593832,S100317937,,0
9,289,domestic,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2,Lake Merritt,US-CA,13 Nov 2017,L268122,S40491780,X,0
14,339,slash,Cackling/Canada Goose,Branta hutchinsii/canadensis,2,Claremont Canyon Regional Preserve,US-CA,18 Mar 2022,L933409,S105087374,,0
16,347,spuh,goose sp.,Anatidae (goose sp.),2,"Carr Park, Huntington Beach",US-CA,23 Nov 2021,L600908,S97976173,,0
20,370,spuh,swan sp.,Cygnus sp.,1,Lake Los Carneros Park,US-CA,18 Jun 2018,L336013,S46646051,,0
29,458,slash,Blue-winged/Cinnamon Teal,Spatula discors/cyanoptera,5,Laguna Atascosa NWR (LTC 024),US-TX,13 Nov 2016,L129005,S32652929,,0
37,483,slash,Eurasian/American Wigeon,Mareca penelope/americana,1,Coyote Hills Regional Park,US-CA,15 Jan 2023,L216132,S126254630,,0
45,605,spuh,dabbling duck sp.,Anatidae sp. (dabbling duck sp.),300,Coyote Hills Regional Park,US-CA,24 Sep 2022,L216132,S119373390,,0
55,653,slash,Greater/Lesser Scaup,Aythya marila/affinis,1,Middle Harbor Shoreline Park,US-CA,25 Sep 2015,L774817,S25169097,,0
56,658,spuh,Aythya sp.,Aythya sp.,1,MLK Jr. Regional Shoreline,US-CA,09 Nov 2021,L2402250,S97376264,,0
67,697,slash,Common/Barrow's Goldeneye,Bucephala clangula/islandica,1,Lake Merritt,US-CA,20 Jan 2023,L268122,S126585424,,0
71,719,slash,Common/Red-breasted Merganser,Mergus merganser/serrator,9,Coyote Hills Regional Park,US-CA,30 Aug 2021,L216132,S93960976,,0
73,738,spuh,duck sp.,Anatidae (duck sp.),50,Ankeny NWR,US-OR,21 Aug 2017,L159571,S38757817,,0
89,1778,spuh,flamingo sp.,Phoenicopteridae sp.,1,Coyote Hills Regional Park,US-CA,08 Jan 2020,L216132,S63188191,X,0
97,1838,slash,Horned/Eared Grebe,Podiceps auritus/nigricollis,1,Coyote Hills Regional Park,US-CA,23 Sep 2019,L216132,S60062302,,0
100,1853,slash,Western/Clark's Grebe,Aechmophorus occidentalis/clarkii,2,MLK Jr. Regional Shoreline,US-CA,16 Jan 2017,L2402250,S33736842,,0
130,4143,spuh,swift sp.,Apodidae sp.,3,UC Berkeley--Fire Trail,US-CA,24 Sep 2022,L3682792,S119363406,,0
137,4759,slash,Anna's/Costa's Hummingbird,Calypte anna/costae,1,Joshua Tree NP--Cottonwood Spring,US-CA,09 Apr 2021,L195968,S85202834,,0
141,4772,slash,Rufous/Allen's Hummingbird,Selasphorus rufus/sasin,1,Claremont Canyon Regional Preserve,US-CA,22 May 2016,L933409,S29842680,,0
143,4788,spuh,Selasphorus sp.,Selasphorus sp.,1,Garin Rd.--Pride of Madeira patch,US-CA,18 Apr 2021,L11152260,S85835215,,0
147,5138,spuh,hummingbird sp.,Trochilidae sp.,1,Colorado River - Miles 109 to 137.5 from Lee's Ferry,US-AZ,15 May 2018,L7545485,S46422942,,0
200,6047,spuh,peep sp.,Calidris sp. (peep sp.),2,Lake Chabot Regional Park,US-CA,20 Oct 2013,L874154,S15457478,,0
201,6048,spuh,Calidris sp.,Calidris sp.,1000,"San Francisco Bay Trail, Alameda US-CA 37.74966, -122.23603",US-CA,29 Nov 2021,L17003386,S98262099,,0
204,6055,slash,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,10,Middle Harbor Shoreline Park,US-CA,25 Sep 2015,L774817,S25169097,,0
209,6113,slash,Red-necked/Red Phalarope,Phalaropus lobatus/fulicarius,50,MacKerricher SP--Ten Mile Beach,US-CA,06 Sep 2020,L289474,S73275424,,0
210,6114,spuh,phalarope sp.,Phalaropus sp.,4,Monterey Bay pelagic--inshore Monterey Harbor to Pt. Pinos (MTY Co.),US-CA,29 Sep 2018,L618528,S48900247,,0
219,6134,slash,Greater/Lesser Yellowlegs,Tringa melanoleuca/flavipes,1,Middle Harbor Shoreline Park,US-CA,25 Sep 2015,L774817,S25169097,,0
221,6147,spuh,large shorebird sp.,Scolopacidae sp. (large shorebird sp.),15,Ellwood Mesa Open Space,US-CA,07 Apr 2022,L742496,S106481531,,0
222,6264,spuh,shorebird sp.,Charadriiformes sp.,1,Cesar Chavez Park,US-CA,02 Sep 2021,L285281,S94078074,,0
226,6276,slash,Pomarine/Parasitic Jaeger,Stercorarius pomarinus/parasiticus,2,Bodega Bay Pelagic 8/16 Leg 1,US-CA,16 Oct 2022,L21264711,S120924229,,0
228,6281,slash,Parasitic/Long-tailed Jaeger,Stercorarius parasiticus/longicaudus,2,"(36.5425,-122.4590)",US-CA,07 Sep 2019,L9888869,S59608754,,0
